date,sentiment_headline_count,mean_sentiment,median_sentiment,mean_positive_score,mean_negative_score,mean_neutral_score,positive_headlines,negative_headlines,neutral_headlines,positive_headline_share,negative_headline_share,neutral_headline_share,market_headline_count,market_mean_sentiment,market_median_sentiment,market_mean_positive_score,market_mean_negative_score,market_mean_neutral_score,market_positive_headlines,market_negative_headlines,market_neutral_headlines,market_positive_headline_share,market_negative_headline_share,market_neutral_headline_share,supply_headline_count,supply_mean_sentiment,supply_median_sentiment,supply_mean_positive_score,supply_mean_negative_score,supply_mean_neutral_score,supply_positive_headlines,supply_negative_headlines,supply_neutral_headlines,supply_positive_headline_share,supply_negative_headline_share,supply_neutral_headline_share,consumer_headline_count,consumer_mean_sentiment,consumer_median_sentiment,consumer_mean_positive_score,consumer_mean_negative_score,consumer_mean_neutral_score,consumer_positive_headlines,consumer_negative_headlines,consumer_neutral_headlines,consumer_positive_headline_share,consumer_negative_headline_share,consumer_neutral_headline_share
2008-09-16,2,0.0,0.0,0.0,0.0,1.0,0,0,2,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,1.0,0,0,1,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,1.0,0,0,1,0.0,0.0,1.0,0,,,,,,0,0,0,,,
2008-09-17,4,-0.321275,-0.2873,0.0,0.30025,0.69975,0,4,0,0.0,1.0,0.0,0,,,,,,0,0,0,,,,1,-0.5574,-0.5574,0.0,0.474,0.526,0,1,0,0.0,1.0,0.0,3,-0.24256666666666668,-0.1531,0.0,0.24233333333333332,0.7576666666666667,0,3,0,0.0,1.0,0.0
2008-09-23,3,-0.2974666666666667,-0.3818,0.05933333333333333,0.21133333333333335,0.7293333333333334,0,2,1,0.0,0.6666666666666666,0.3333333333333333,3,-0.2974666666666667,-0.3818,0.05933333333333333,0.21133333333333335,0.7293333333333334,0,2,1,0.0,0.6666666666666666,0.3333333333333333,0,,,,,,0,0,0,,,,0,,,,,,0,0,0,,,
2008-10-01,1,0.0,0.0,0.0,0.0,1.0,0,0,1,0.0,0.0,1.0,0,,,,,,0,0,0,,,,0,,,,,,0,0,0,,,,1,0.0,0.0,0.0,0.0,1.0,0,0,1,0.0,0.0,1.0
2008-10-04,1,0.0,0.0,0.0,0.0,1.0,0,0,1,0.0,0.0,1.0,0,,,,,,0,0,0,,,,0,,,,,,0,0,0,,,,1,0.0,0.0,0.0,0.0,1.0,0,0,1,0.0,0.0,1.0
2008-10-08,2,-0.1366,-0.1366,0.0,0.1295,0.8705,0,1,1,0.0,0.5,0.5,0,,,,,,0,0,0,,,,0,,,,,,0,0,0,,,,2,-0.1366,-0.1366,0.0,0.1295,0.8705,0,1,1,0.0,0.5,0.5
2008-10-09,1,-0.6486,-0.6486,0.0,0.469,0.531,0,1,0,0.0,1.0,0.0,0,,,,,,0,0,0,,,,0,,,,,,0,0,0,,,,1,-0.6486,-0.6486,0.0,0.469,0.531,0,1,0,0.0,1.0,0.0
2008-10-18,1,0.0,0.0,0.0,0.0,1.0,0,0,1,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,1.0,0,0,1,0.0,0.0,1.0,0,,,,,,0,0,0,,,,0,,,,,,0,0,0,,,
2008-10-20,1,0.0,0.0,0.0,0.0,1.0,0,0,1,0.0,0.0,1.0,0,,,,,,0,0,0,,,,1,0.0,0.0,0.0,0.0,1.0,0,0,1,0.0,0.0,1.0,0,,,,,,0,0,0,,,
2008-10-23,1,-0.2732,-0.2732,0.0,0.344,0.656,0,1,0,0.0,1.0,0.0,0,,,,,,0,0,0,,,,0,,,,,,0,0,0,,,,1,-0.2732,-0.2732,0.0,0.344,0.656,0,1,0,0.0,1.0,0.0
2008-10-24,3,-0.13286666666666666,0.0,0.09399999999999999,0.24733333333333332,0.6586666666666666,1,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,0.0,0.0,0.0,0.0,1.0,0,0,1,0.0,0.0,1.0,2,-0.1993,-0.1993,0.141,0.371,0.488,1,1,0,0.5,0.5,0.0,0,,,,,,0,0,0,,,
2008-10-25,2,-0.39994999999999997,-0.39994999999999997,0.0,0.4695,0.5305,0,2,0,0.0,1.0,0.0,0,,,,,,0,0,0,,,,2,-0.39994999999999997,-0.39994999999999997,0.0,0.4695,0.5305,0,2,0,0.0,1.0,0.0,0,,,,,,0,0,0,,,
2008-10-28,1,0.0,0.0,0.0,0.0,1.0,0,0,1,0.0,0.0,1.0,0,,,,,,0,0,0,,,,0,,,,,,0,0,0,,,,1,0.0,0.0,0.0,0.0,1.0,0,0,1,0.0,0.0,1.0
2008-10-30,1,-0.2732,-0.2732,0.0,0.231,0.769,0,1,0,0.0,1.0,0.0,0,,,,,,0,0,0,,,,0,,,,,,0,0,0,,,,1,-0.2732,-0.2732,0.0,0.231,0.769,0,1,0,0.0,1.0,0.0
2008-10-31,3,-0.1772,0.0,0.10033333333333333,0.22266666666666665,0.6773333333333333,0,1,2,0.0,0.3333333333333333,0.6666666666666666,1,-0.5574,-0.5574,0.0,0.375,0.625,0,1,0,0.0,1.0,0.0,1,0.0258,0.0258,0.301,0.293,0.407,0,0,1,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,1.0,0,0,1,0.0,0.0,1.0
2008-11-01,1,0.0,0.0,0.0,0.0,1.0,0,0,1,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,1.0,0,0,1,0.0,0.0,1.0,0,,,,,,0,0,0,,,,0,,,,,,0,0,0,,,
2008-11-03,1,-0.2732,-0.2732,0.0,0.259,0.741,0,1,0,0.0,1.0,0.0,0,,,,,,0,0,0,,,,0,,,,,,0,0,0,,,,1,-0.2732,-0.2732,0.0,0.259,0.741,0,1,0,0.0,1.0,0.0
2008-11-04,3,-0.09106666666666667,0.0,0.0,0.13733333333333334,0.8626666666666667,0,1,2,0.0,0.3333333333333333,0.6666666666666666,0,,,,,,0,0,0,,,,0,,,,,,0,0,0,,,,3,-0.09106666666666667,0.0,0.0,0.13733333333333334,0.8626666666666667,0,1,2,0.0,0.3333333333333333,0.6666666666666666
2008-11-06,1,-0.4003,-0.4003,0.0,0.425,0.575,0,1,0,0.0,1.0,0.0,0,,,,,,0,0,0,,,,0,,,,,,0,0,0,,,,1,-0.4003,-0.4003,0.0,0.425,0.575,0,1,0,0.0,1.0,0.0
2008-11-11,5,-0.0951,0.0,0.0,0.13079999999999997,0.8692,0,2,3,0.0,0.4,0.6,0,,,,,,0,0,0,,,,1,0.0,0.0,0.0,0.0,1.0,0,0,1,0.0,0.0,1.0,4,-0.11887500000000001,-0.10115,0.0,0.16349999999999998,0.8365,0,2,2,0.0,0.5,0.5
2008-11-13,2,0.0,0.0,0.0,0.0,1.0,0,0,2,0.0,0.0,1.0,0,,,,,,0,0,0,,,,0,,,,,,0,0,0,,,,2,0.0,0.0,0.0,0.0,1.0,0,0,2,0.0,0.0,1.0
2008-11-18,1,0.0,0.0,0.0,0.0,1.0,0,0,1,0.0,0.0,1.0,0,,,,,,0,0,0,,,,1,0.0,0.0,0.0,0.0,1.0,0,0,1,0.0,0.0,1.0,0,,,,,,0,0,0,,,
2008-11-20,1,-0.128,-0.128,0.0,0.2,0.8,0,1,0,0.0,1.0,0.0,0,,,,,,0,0,0,,,,1,-0.128,-0.128,0.0,0.2,0.8,0,1,0,0.0,1.0,0.0,0,,,,,,0,0,0,,,
2008-11-25,1,-0.2732,-0.2732,0.0,0.231,0.769,0,1,0,0.0,1.0,0.0,0,,,,,,0,0,0,,,,0,,,,,,0,0,0,,,,1,-0.2732,-0.2732,0.0,0.231,0.769,0,1,0,0.0,1.0,0.0
2008-11-26,1,0.0,0.0,0.0,0.0,1.0,0,0,1,0.0,0.0,1.0,0,,,,,,0,0,0,,,,0,,,,,,0,0,0,,,,1,0.0,0.0,0.0,0.0,1.0,0,0,1,0.0,0.0,1.0
2008-11-27,1,0.0,0.0,0.0,0.0,1.0,0,0,1,0.0,0.0,1.0,0,,,,,,0,0,0,,,,0,,,,,,0,0,0,,,,1,0.0,0.0,0.0,0.0,1.0,0,0,1,0.0,0.0,1.0
2008-11-29,2,-0.09620000000000004,-0.09620000000000004,0.1385,0.2085,0.653,1,1,0,0.5,0.5,0.0,0,,,,,,0,0,0,,,,2,-0.09620000000000004,-0.09620000000000004,0.1385,0.2085,0.653,1,1,0,0.5,0.5,0.0,0,,,,,,0,0,0,,,
2008-11-30,1,-0.4215,-0.4215,0.0,0.359,0.641,0,1,0,0.0,1.0,0.0,1,-0.4215,-0.4215,0.0,0.359,0.641,0,1,0,0.0,1.0,0.0,1,-0.4215,-0.4215,0.0,0.359,0.641,0,1,0,0.0,1.0,0.0,0,,,,,,0,0,0,,,
2008-12-02,2,0.0,0.0,0.0,0.0,1.0,0,0,2,0.0,0.0,1.0,0,,,,,,0,0,0,,,,0,,,,,,0,0,0,,,,2,0.0,0.0,0.0,0.0,1.0,0,0,2,0.0,0.0,1.0
2008-12-03,1,0.25,0.25,0.308,0.212,0.481,1,0,0,1.0,0.0,0.0,0,,,,,,0,0,0,,,,0,,,,,,0,0,0,,,,1,0.25,0.25,0.308,0.212,0.481,1,0,0,1.0,0.0,0.0
2008-12-08,1,0.0,0.0,0.0,0.0,1.0,0,0,1,0.0,0.0,1.0,0,,,,,,0,0,0,,,,0,,,,,,0,0,0,,,,1,0.0,0.0,0.0,0.0,1.0,0,0,1,0.0,0.0,1.0
2008-12-09,1,-0.3586,-0.3586,0.0,0.411,0.589,0,1,0,0.0,1.0,0.0,0,,,,,,0,0,0,,,,0,,,,,,0,0,0,,,,1,-0.3586,-0.3586,0.0,0.411,0.589,0,1,0,0.0,1.0,0.0
2008-12-10,1,0.5423,0.5423,0.409,0.153,0.438,1,0,0,1.0,0.0,0.0,0,,,,,,0,0,0,,,,0,,,,,,0,0,0,,,,1,0.5423,0.5423,0.409,0.153,0.438,1,0,0,1.0,0.0,0.0
2008-12-12,1,-0.7579,-0.7579,0.0,0.714,0.286,0,1,0,0.0,1.0,0.0,0,,,,,,0,0,0,,,,1,-0.7579,-0.7579,0.0,0.714,0.286,0,1,0,0.0,1.0,0.0,0,,,,,,0,0,0,,,
2008-12-17,3,-0.2817,-0.2732,0.0,0.24666666666666667,0.7533333333333333,0,2,1,0.0,0.6666666666666666,0.3333333333333333,0,,,,,,0,0,0,,,,1,-0.2732,-0.2732,0.0,0.259,0.741,0,1,0,0.0,1.0,0.0,2,-0.28595,-0.28595,0.0,0.2405,0.7595000000000001,0,1,1,0.0,0.5,0.5
2008-12-18,2,-0.26335,-0.26335,0.0,0.262,0.738,0,1,1,0.0,0.5,0.5,0,,,,,,0,0,0,,,,1,-0.5267,-0.5267,0.0,0.524,0.476,0,1,0,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,1.0,0,0,1,0.0,0.0,1.0
2008-12-19,3,-0.4188,-0.5859,0.0,0.38800000000000007,0.612,0,2,1,0.0,0.6666666666666666,0.3333333333333333,0,,,,,,0,0,0,,,,2,-0.6282,-0.6282,0.0,0.5820000000000001,0.41800000000000004,0,2,0,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,1.0,0,0,1,0.0,0.0,1.0
2008-12-20,1,-0.5267,-0.5267,0.0,0.423,0.577,0,1,0,0.0,1.0,0.0,1,-0.5267,-0.5267,0.0,0.423,0.577,0,1,0,0.0,1.0,0.0,0,,,,,,0,0,0,,,,0,,,,,,0,0,0,,,
2008-12-22,2,-0.273,-0.273,0.0,0.3205,0.6795,0,2,0,0.0,1.0,0.0,0,,,,,,0,0,0,,,,1,-0.25,-0.25,0.0,0.286,0.714,0,1,0,0.0,1.0,0.0,1,-0.296,-0.296,0.0,0.355,0.645,0,1,0,0.0,1.0,0.0
2008-12-23,3,0.14226666666666668,0.1531,0.167,0.11199999999999999,0.7210000000000001,2,0,1,0.6666666666666666,0.0,0.3333333333333333,0,,,,,,0,0,0,,,,1,0.2737,0.2737,0.29,0.172,0.538,1,0,0,1.0,0.0,0.0,2,0.07655,0.07655,0.1055,0.082,0.8125,1,0,1,0.5,0.0,0.5
2008-12-24,1,0.0,0.0,0.0,0.0,1.0,0,0,1,0.0,0.0,1.0,0,,,,,,0,0,0,,,,0,,,,,,0,0,0,,,,1,0.0,0.0,0.0,0.0,1.0,0,0,1,0.0,0.0,1.0
2008-12-30,3,-0.08789999999999999,0.0,0.07933333333333333,0.15033333333333335,0.7703333333333333,1,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,2,-0.13185,-0.13185,0.119,0.2255,0.6555,1,1,0,0.5,0.5,0.0,0,,,,,,0,0,0,,,,1,0.0,0.0,0.0,0.0,1.0,0,0,1,0.0,0.0,1.0
2009-01-04,1,0.0,0.0,0.0,0.0,1.0,0,0,1,0.0,0.0,1.0,0,,,,,,0,0,0,,,,0,,,,,,0,0,0,,,,1,0.0,0.0,0.0,0.0,1.0,0,0,1,0.0,0.0,1.0
2009-01-05,1,0.0,0.0,0.0,0.0,1.0,0,0,1,0.0,0.0,1.0,0,,,,,,0,0,0,,,,0,,,,,,0,0,0,,,,1,0.0,0.0,0.0,0.0,1.0,0,0,1,0.0,0.0,1.0
2009-01-07,1,-0.5719,-0.5719,0.0,0.54,0.46,0,1,0,0.0,1.0,0.0,0,,,,,,0,0,0,,,,1,-0.5719,-0.5719,0.0,0.54,0.46,0,1,0,0.0,1.0,0.0,0,,,,,,0,0,0,,,
2009-01-14,1,-0.2732,-0.2732,0.0,0.231,0.769,0,1,0,0.0,1.0,0.0,0,,,,,,0,0,0,,,,0,,,,,,0,0,0,,,,1,-0.2732,-0.2732,0.0,0.231,0.769,0,1,0,0.0,1.0,0.0
2009-01-16,1,-0.5859,-0.5859,0.0,0.545,0.455,0,1,0,0.0,1.0,0.0,0,,,,,,0,0,0,,,,1,-0.5859,-0.5859,0.0,0.545,0.455,0,1,0,0.0,1.0,0.0,0,,,,,,0,0,0,,,
2009-01-20,1,0.0,0.0,0.0,0.0,1.0,0,0,1,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,1.0,0,0,1,0.0,0.0,1.0,0,,,,,,0,0,0,,,,0,,,,,,0,0,0,,,
2009-01-21,1,0.0,0.0,0.0,0.0,1.0,0,0,1,0.0,0.0,1.0,0,,,,,,0,0,0,,,,0,,,,,,0,0,0,,,,1,0.0,0.0,0.0,0.0,1.0,0,0,1,0.0,0.0,1.0
2009-01-22,1,0.0,0.0,0.0,0.0,1.0,0,0,1,0.0,0.0,1.0,0,,,,,,0,0,0,,,,0,,,,,,0,0,0,,,,1,0.0,0.0,0.0,0.0,1.0,0,0,1,0.0,0.0,1.0
2009-01-23,1,-0.1531,-0.1531,0.0,0.242,0.758,0,1,0,0.0,1.0,0.0,0,,,,,,0,0,0,,,,1,-0.1531,-0.1531,0.0,0.242,0.758,0,1,0,0.0,1.0,0.0,0,,,,,,0,0,0,,,
2009-01-24,1,0.0,0.0,0.0,0.0,1.0,0,0,1,0.0,0.0,1.0,0,,,,,,0,0,0,,,,1,0.0,0.0,0.0,0.0,1.0,0,0,1,0.0,0.0,1.0,0,,,,,,0,0,0,,,
2009-01-27,1,-0.1695,-0.1695,0.0,0.217,0.783,0,1,0,0.0,1.0,0.0,0,,,,,,0,0,0,,,,0,,,,,,0,0,0,,,,1,-0.1695,-0.1695,0.0,0.217,0.783,0,1,0,0.0,1.0,0.0
2009-01-28,2,0.0,0.0,0.0,0.0,1.0,0,0,2,0.0,0.0,1.0,0,,,,,,0,0,0,,,,1,0.0,0.0,0.0,0.0,1.0,0,0,1,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,1.0,0,0,1,0.0,0.0,1.0
2009-02-14,1,0.0,0.0,0.0,0.0,1.0,0,0,1,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,1.0,0,0,1,0.0,0.0,1.0,0,,,,,,0,0,0,,,,0,,,,,,0,0,0,,,
2009-02-16,2,0.0,0.0,0.0,0.0,1.0,0,0,2,0.0,0.0,1.0,0,,,,,,0,0,0,,,,1,0.0,0.0,0.0,0.0,1.0,0,0,1,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,1.0,0,0,1,0.0,0.0,1.0
2009-03-02,4,-0.14229999999999998,-0.1366,0.0,0.17475,0.82525,0,2,2,0.0,0.5,0.5,0,,,,,,0,0,0,,,,1,0.0,0.0,0.0,0.0,1.0,0,0,1,0.0,0.0,1.0,3,-0.1897333333333333,-0.2732,0.0,0.23299999999999998,0.767,0,2,1,0.0,0.6666666666666666,0.3333333333333333
2009-03-15,1,0.296,0.296,0.239,0.0,0.761,1,0,0,1.0,0.0,0.0,0,,,,,,0,0,0,,,,1,0.296,0.296,0.239,0.0,0.761,1,0,0,1.0,0.0,0.0,0,,,,,,0,0,0,,,
2009-03-16,1,-0.1531,-0.1531,0.0,0.211,0.789,0,1,0,0.0,1.0,0.0,0,,,,,,0,0,0,,,,0,,,,,,0,0,0,,,,1,-0.1531,-0.1531,0.0,0.211,0.789,0,1,0,0.0,1.0,0.0
2009-03-24,2,-0.35875,-0.35875,0.0,0.249,0.751,0,2,0,0.0,1.0,0.0,1,-0.4215,-0.4215,0.0,0.259,0.741,0,1,0,0.0,1.0,0.0,0,,,,,,0,0,0,,,,2,-0.35875,-0.35875,0.0,0.249,0.751,0,2,0,0.0,1.0,0.0
2009-04-17,1,-0.296,-0.296,0.0,0.268,0.732,0,1,0,0.0,1.0,0.0,0,,,,,,0,0,0,,,,1,-0.296,-0.296,0.0,0.268,0.732,0,1,0,0.0,1.0,0.0,0,,,,,,0,0,0,,,
2009-04-28,1,-0.765,-0.765,0.0,0.603,0.397,0,1,0,0.0,1.0,0.0,0,,,,,,0,0,0,,,,0,,,,,,0,0,0,,,,1,-0.765,-0.765,0.0,0.603,0.397,0,1,0,0.0,1.0,0.0
2009-04-30,2,0.0,0.0,0.0,0.0,1.0,0,0,2,0.0,0.0,1.0,0,,,,,,0,0,0,,,,0,,,,,,0,0,0,,,,2,0.0,0.0,0.0,0.0,1.0,0,0,2,0.0,0.0,1.0
2009-05-09,1,0.0,0.0,0.0,0.0,1.0,0,0,1,0.0,0.0,1.0,0,,,,,,0,0,0,,,,1,0.0,0.0,0.0,0.0,1.0,0,0,1,0.0,0.0,1.0,0,,,,,,0,0,0,,,
2009-05-17,1,0.0,0.0,0.0,0.0,1.0,0,0,1,0.0,0.0,1.0,0,,,,,,0,0,0,,,,0,,,,,,0,0,0,,,,1,0.0,0.0,0.0,0.0,1.0,0,0,1,0.0,0.0,1.0
2009-05-18,3,-0.3202,-0.3612,0.0,0.30233333333333334,0.6976666666666667,0,2,1,0.0,0.6666666666666666,0.3333333333333333,0,,,,,,0,0,0,,,,0,,,,,,0,0,0,,,,3,-0.3202,-0.3612,0.0,0.30233333333333334,0.6976666666666667,0,2,1,0.0,0.6666666666666666,0.3333333333333333
2009-05-20,1,-0.3182,-0.3182,0.0,0.223,0.777,0,1,0,0.0,1.0,0.0,0,,,,,,0,0,0,,,,0,,,,,,0,0,0,,,,1,-0.3182,-0.3182,0.0,0.223,0.777,0,1,0,0.0,1.0,0.0
2009-06-01,1,0.2263,0.2263,0.275,0.0,0.725,1,0,0,1.0,0.0,0.0,0,,,,,,0,0,0,,,,1,0.2263,0.2263,0.275,0.0,0.725,1,0,0,1.0,0.0,0.0,0,,,,,,0,0,0,,,
2009-06-02,5,-0.02761999999999999,0.0,0.11139999999999999,0.1318,0.7567999999999999,2,2,1,0.4,0.4,0.2,0,,,,,,0,0,0,,,,0,,,,,,0,0,0,,,,5,-0.02761999999999999,0.0,0.11139999999999999,0.1318,0.7567999999999999,2,2,1,0.4,0.4,0.2
2009-06-03,1,-0.6705,-0.6705,0.0,0.478,0.522,0,1,0,0.0,1.0,0.0,0,,,,,,0,0,0,,,,0,,,,,,0,0,0,,,,1,-0.6705,-0.6705,0.0,0.478,0.522,0,1,0,0.0,1.0,0.0
2009-06-05,1,0.0,0.0,0.0,0.0,1.0,0,0,1,0.0,0.0,1.0,0,,,,,,0,0,0,,,,1,0.0,0.0,0.0,0.0,1.0,0,0,1,0.0,0.0,1.0,0,,,,,,0,0,0,,,
2009-06-07,1,0.0,0.0,0.0,0.0,1.0,0,0,1,0.0,0.0,1.0,0,,,,,,0,0,0,,,,0,,,,,,0,0,0,,,,1,0.0,0.0,0.0,0.0,1.0,0,0,1,0.0,0.0,1.0
2009-06-11,2,-0.064,-0.064,0.0,0.088,0.9119999999999999,0,1,1,0.0,0.5,0.5,0,,,,,,0,0,0,,,,1,-0.128,-0.128,0.0,0.176,0.824,0,1,0,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,1.0,0,0,1,0.0,0.0,1.0
2009-06-22,1,0.2023,0.2023,0.265,0.0,0.735,1,0,0,1.0,0.0,0.0,0,,,,,,0,0,0,,,,1,0.2023,0.2023,0.265,0.0,0.735,1,0,0,1.0,0.0,0.0,0,,,,,,0,0,0,,,
2009-06-24,1,0.0,0.0,0.0,0.0,1.0,0,0,1,0.0,0.0,1.0,0,,,,,,0,0,0,,,,0,,,,,,0,0,0,,,,1,0.0,0.0,0.0,0.0,1.0,0,0,1,0.0,0.0,1.0
2009-06-27,1,-0.3182,-0.3182,0.0,0.277,0.723,0,1,0,0.0,1.0,0.0,0,,,,,,0,0,0,,,,0,,,,,,0,0,0,,,,1,-0.3182,-0.3182,0.0,0.277,0.723,0,1,0,0.0,1.0,0.0
2009-06-29,1,-0.25,-0.25,0.0,0.375,0.625,0,1,0,0.0,1.0,0.0,0,,,,,,0,0,0,,,,0,,,,,,0,0,0,,,,1,-0.25,-0.25,0.0,0.375,0.625,0,1,0,0.0,1.0,0.0
2009-07-01,3,-0.3420666666666667,-0.2732,0.04566666666666667,0.2966666666666667,0.658,0,3,0,0.0,1.0,0.0,0,,,,,,0,0,0,,,,0,,,,,,0,0,0,,,,3,-0.3420666666666667,-0.2732,0.04566666666666667,0.2966666666666667,0.658,0,3,0,0.0,1.0,0.0
2009-07-02,1,0.1779,0.1779,0.291,0.203,0.506,1,0,0,1.0,0.0,0.0,0,,,,,,0,0,0,,,,0,,,,,,0,0,0,,,,1,0.1779,0.1779,0.291,0.203,0.506,1,0,0,1.0,0.0,0.0
2009-07-13,1,-0.5994,-0.5994,0.0,0.438,0.562,0,1,0,0.0,1.0,0.0,0,,,,,,0,0,0,,,,0,,,,,,0,0,0,,,,1,-0.5994,-0.5994,0.0,0.438,0.562,0,1,0,0.0,1.0,0.0
2009-07-14,1,-0.5859,-0.5859,0.0,0.545,0.455,0,1,0,0.0,1.0,0.0,0,,,,,,0,0,0,,,,1,-0.5859,-0.5859,0.0,0.545,0.455,0,1,0,0.0,1.0,0.0,0,,,,,,0,0,0,,,
2009-07-18,1,0.128,0.128,0.2,0.0,0.8,1,0,0,1.0,0.0,0.0,0,,,,,,0,0,0,,,,0,,,,,,0,0,0,,,,1,0.128,0.128,0.2,0.0,0.8,1,0,0,1.0,0.0,0.0
2009-07-19,1,0.0,0.0,0.0,0.0,1.0,0,0,1,0.0,0.0,1.0,0,,,,,,0,0,0,,,,0,,,,,,0,0,0,,,,1,0.0,0.0,0.0,0.0,1.0,0,0,1,0.0,0.0,1.0
2009-08-17,2,-0.15445,-0.15445,0.0,0.122,0.878,0,1,1,0.0,0.5,0.5,0,,,,,,0,0,0,,,,0,,,,,,0,0,0,,,,2,-0.15445,-0.15445,0.0,0.122,0.878,0,1,1,0.0,0.5,0.5
2009-09-03,1,0.0,0.0,0.0,0.0,1.0,0,0,1,0.0,0.0,1.0,0,,,,,,0,0,0,,,,0,,,,,,0,0,0,,,,1,0.0,0.0,0.0,0.0,1.0,0,0,1,0.0,0.0,1.0
2009-09-06,1,-0.5106,-0.5106,0.0,0.355,0.645,0,1,0,0.0,1.0,0.0,0,,,,,,0,0,0,,,,1,-0.5106,-0.5106,0.0,0.355,0.645,0,1,0,0.0,1.0,0.0,0,,,,,,0,0,0,,,
2009-09-07,1,0.0,0.0,0.0,0.0,1.0,0,0,1,0.0,0.0,1.0,0,,,,,,0,0,0,,,,0,,,,,,0,0,0,,,,1,0.0,0.0,0.0,0.0,1.0,0,0,1,0.0,0.0,1.0
2009-09-22,1,-0.296,-0.296,0.0,0.306,0.694,0,1,0,0.0,1.0,0.0,0,,,,,,0,0,0,,,,0,,,,,,0,0,0,,,,1,-0.296,-0.296,0.0,0.306,0.694,0,1,0,0.0,1.0,0.0
2009-09-29,1,0.0,0.0,0.0,0.0,1.0,0,0,1,0.0,0.0,1.0,0,,,,,,0,0,0,,,,0,,,,,,0,0,0,,,,1,0.0,0.0,0.0,0.0,1.0,0,0,1,0.0,0.0,1.0
2009-10-03,1,0.5574,0.5574,0.605,0.0,0.395,1,0,0,1.0,0.0,0.0,0,,,,,,0,0,0,,,,1,0.5574,0.5574,0.605,0.0,0.395,1,0,0,1.0,0.0,0.0,0,,,,,,0,0,0,,,
2009-10-05,1,0.0,0.0,0.0,0.0,1.0,0,0,1,0.0,0.0,1.0,0,,,,,,0,0,0,,,,1,0.0,0.0,0.0,0.0,1.0,0,0,1,0.0,0.0,1.0,0,,,,,,0,0,0,,,
2009-10-20,1,-0.1027,-0.1027,0.0,0.219,0.781,0,1,0,0.0,1.0,0.0,0,,,,,,0,0,0,,,,0,,,,,,0,0,0,,,,1,-0.1027,-0.1027,0.0,0.219,0.781,0,1,0,0.0,1.0,0.0
2009-10-22,1,0.0,0.0,0.0,0.0,1.0,0,0,1,0.0,0.0,1.0,0,,,,,,0,0,0,,,,0,,,,,,0,0,0,,,,1,0.0,0.0,0.0,0.0,1.0,0,0,1,0.0,0.0,1.0
2009-11-05,1,-0.128,-0.128,0.0,0.2,0.8,0,1,0,0.0,1.0,0.0,0,,,,,,0,0,0,,,,1,-0.128,-0.128,0.0,0.2,0.8,0,1,0,0.0,1.0,0.0,0,,,,,,0,0,0,,,
2009-11-11,1,-0.4767,-0.4767,0.0,0.383,0.617,0,1,0,0.0,1.0,0.0,0,,,,,,0,0,0,,,,0,,,,,,0,0,0,,,,1,-0.4767,-0.4767,0.0,0.383,0.617,0,1,0,0.0,1.0,0.0
2009-11-12,1,0.0,0.0,0.0,0.0,1.0,0,0,1,0.0,0.0,1.0,0,,,,,,0,0,0,,,,1,0.0,0.0,0.0,0.0,1.0,0,0,1,0.0,0.0,1.0,0,,,,,,0,0,0,,,
2009-11-23,1,0.2263,0.2263,0.192,0.0,0.808,1,0,0,1.0,0.0,0.0,0,,,,,,0,0,0,,,,1,0.2263,0.2263,0.192,0.0,0.808,1,0,0,1.0,0.0,0.0,0,,,,,,0,0,0,,,
2009-11-25,1,0.3182,0.3182,0.315,0.0,0.685,1,0,0,1.0,0.0,0.0,0,,,,,,0,0,0,,,,0,,,,,,0,0,0,,,,1,0.3182,0.3182,0.315,0.0,0.685,1,0,0,1.0,0.0,0.0
2009-12-01,1,0.0,0.0,0.0,0.0,1.0,0,0,1,0.0,0.0,1.0,0,,,,,,0,0,0,,,,1,0.0,0.0,0.0,0.0,1.0,0,0,1,0.0,0.0,1.0,0,,,,,,0,0,0,,,
2009-12-02,1,0.0,0.0,0.0,0.0,1.0,0,0,1,0.0,0.0,1.0,0,,,,,,0,0,0,,,,0,,,,,,0,0,0,,,,1,0.0,0.0,0.0,0.0,1.0,0,0,1,0.0,0.0,1.0
2009-12-03,1,0.0,0.0,0.0,0.0,1.0,0,0,1,0.0,0.0,1.0,0,,,,,,0,0,0,,,,0,,,,,,0,0,0,,,,1,0.0,0.0,0.0,0.0,1.0,0,0,1,0.0,0.0,1.0
2009-12-13,1,0.0,0.0,0.0,0.0,1.0,0,0,1,0.0,0.0,1.0,0,,,,,,0,0,0,,,,1,0.0,0.0,0.0,0.0,1.0,0,0,1,0.0,0.0,1.0,0,,,,,,0,0,0,,,
